date,close,day_prev_close,trend_3_day
2022-12-05,146.00706481933594,147.18206787109375,1
2022-12-06,142.30288696289062,146.00706481933594,-1
2022-12-07,140.34124755859375,142.30288696289062,-1
2022-12-08,142.04397583007812,140.34124755859375,-1
2022-12-09,141.5560760498047,142.04397583007812,-1
2022-12-12,143.87615966796875,141.5560760498047,-1
2022-12-13,144.8520050048828,143.87615966796875,1
2022-12-14,142.6016082763672,144.8520050048828,1
2022-12-15,135.9200897216797,142.6016082763672,1
2022-12-16,133.9385528564453,135.9200897216797,-1
2022-12-19,131.80764770507812,133.9385528564453,-1
2022-12-20,131.73794555664062,131.80764770507812,-1
2022-12-21,134.8745574951172,131.73794555664062,-1
2022-12-22,131.66824340820312,134.8745574951172,-1
2022-12-23,131.29981994628906,131.66824340820312,-1
2022-12-27,129.4775848388672,131.29981994628906,-1
2022-12-28,125.5045394897461,129.4775848388672,-1
2022-12-29,129.0593719482422,125.5045394897461,-1
2022-12-30,129.3780059814453,129.0593719482422,-1
2023-01-03,124.53866577148438,129.3780059814453,1
2023-01-04,125.82318878173828,124.53866577148438,1
2023-01-05,124.48887634277344,125.82318878173828,1
2023-01-06,129.06932067871094,124.48887634277344,-1
2023-01-09,129.59706115722656,129.06932067871094,1
2023-01-10,130.1746063232422,129.59706115722656,1
2023-01-11,132.92288208007812,130.1746063232422,1
2023-01-12,132.84323120117188,132.92288208007812,1
2023-01-13,134.1875,132.84323120117188,1
2023-01-17,135.36248779296875,134.1875,1
2023-01-18,134.63558959960938,135.36248779296875,1
2023-01-19,134.69532775878906,134.63558959960938,1
2023-01-20,137.28427124023438,134.69532775878906,1
2023-01-23,140.51051330566406,137.28427124023438,1
2023-01-24,141.9244842529297,140.51051330566406,1
2023-01-25,141.25733947753906,141.9244842529297,1
2023-01-26,143.34841918945312,141.25733947753906,1
2023-01-27,145.31004333496094,143.34841918945312,1
2023-01-30,142.3925018310547,145.31004333496094,1
2023-01-31,143.677001953125,142.3925018310547,1
2023-02-01,144.81216430664062,143.677001953125,1
2023-02-02,150.17929077148438,144.81216430664062,1
2023-02-03,153.8436279296875,150.17929077148438,1
2023-02-06,151.08538818359375,153.8436279296875,1
2023-02-07,153.99298095703125,151.08538818359375,1
2023-02-08,151.2745819091797,153.99298095703125,1
2023-02-09,150.2290496826172,151.2745819091797,-1
2023-02-10,150.59803771972656,150.2290496826172,-1
2023-02-13,153.43031311035156,150.59803771972656,-1
2023-02-14,152.78207397460938,153.43031311035156,1
2023-02-15,154.90626525878906,152.78207397460938,1
2023-02-16,153.29067993164062,154.90626525878906,1
2023-02-17,152.13385009765625,153.29067993164062,-1
2023-02-21,148.074951171875,152.13385009765625,-1
2023-02-22,148.50376892089844,148.074951171875,-1
2023-02-23,148.992431640625,148.50376892089844,-1
2023-02-24,146.30978393554688,148.992431640625,1
2023-02-27,147.5164794921875,146.30978393554688,1
2023-02-28,147.00787353515625,147.5164794921875,1
2023-03-01,144.91360473632812,147.00787353515625,-1
2023-03-02,145.51197814941406,144.91360473632812,-1
2023-03-03,150.6179962158203,145.51197814941406,-1
2023-03-06,153.41036987304688,150.6179962158203,1
2023-03-07,151.1864471435547,153.41036987304688,1
2023-03-08,152.45297241210938,151.1864471435547,1
2023-03-09,150.17918395996094,152.45297241210938,1
2023-03-10,148.0948944091797,150.17918395996094,-1
2023-03-13,150.0595245361328,148.0948944091797,-1
2023-03-14,152.17373657226562,150.0595245361328,-1
2023-03-15,152.57264709472656,152.17373657226562,1
2023-03-16,155.4248504638672,152.57264709472656,1
2023-03-17,154.57716369628906,155.4248504638672,1
2023-03-20,156.97061157226562,154.57716369628906,1
2023-03-21,158.84548950195312,156.97061157226562,1
2023-03-22,157.39944458007812,158.84548950195312,1
2023-03-23,158.49644470214844,157.39944458007812,1
2023-03-24,159.81283569335938,158.49644470214844,1
2023-03-27,157.84820556640625,159.81283569335938,1
2023-03-28,157.2199249267578,157.84820556640625,1
2023-03-29,160.3314208984375,157.2199249267578,-1
2023-03-30,161.91708374023438,160.3314208984375,-1
2023-03-31,164.4501495361328,161.91708374023438,1
2023-04-03,165.71669006347656,164.4501495361328,1
2023-04-04,165.1781768798828,165.71669006347656,1
2023-04-05,163.31326293945312,165.1781768798828,1
2023-04-06,164.21083068847656,163.31326293945312,-1
2023-04-10,161.58798217773438,164.21083068847656,-1
2023-04-11,160.36134338378906,161.58798217773438,-1
2023-04-12,159.66326904296875,160.36134338378906,-1
2023-04-13,165.1083526611328,159.66326904296875,-1
2023-04-14,164.7593231201172,165.1083526611328,-1
2023-04-17,164.7792510986328,164.7593231201172,-1
2023-04-18,166.01588439941406,164.7792510986328,1
2023-04-19,167.17271423339844,166.01588439941406,1
2023-04-20,166.1953887939453,167.17271423339844,1
2023-04-21,164.56983947753906,166.1953887939453,1
2023-04-24,164.8789825439453,164.56983947753906,-1
2023-04-25,163.3232421875,164.8789825439453,-1
2023-04-26,163.31326293945312,163.3232421875,-1
2023-04-27,167.95059204101562,163.31326293945312,-1
2023-04-28,169.2171173095703,167.95059204101562,-1
2023-05-01,169.1273651123047,169.2171173095703,1
2023-05-02,168.08023071289062,169.1273651123047,1
2023-05-03,166.99319458007812,168.08023071289062,-1
2023-05-04,165.3377227783203,166.99319458007812,-1
2023-05-05,173.0965118408203,165.3377227783203,-1
2023-05-08,173.0266876220703,173.0965118408203,-1
2023-05-09,171.30142211914062,173.0266876220703,-1
2023-05-10,173.08653259277344,171.30142211914062,-1
2023-05-11,173.27601623535156,173.08653259277344,-1
2023-05-12,172.3372802734375,173.27601623535156,1
2023-05-15,171.8379669189453,172.3372802734375,1
2023-05-16,171.8379669189453,171.8379669189453,-1
2023-05-17,172.45712280273438,171.8379669189453,-1
2023-05-18,174.81393432617188,172.45712280273438,-1
2023-05-19,174.92379760742188,174.81393432617188,1
2023-05-22,173.96507263183594,174.92379760742188,1
2023-05-23,171.32864379882812,173.96507263183594,1
2023-05-24,171.60826110839844,171.32864379882812,-1
2023-05-25,172.7567138671875,171.60826110839844,-1
2023-05-26,175.19342041015625,172.7567138671875,1
2023-05-30,177.06089782714844,175.19342041015625,1
2023-05-31,177.01097106933594,177.06089782714844,1
2023-06-01,179.84713745117188,177.01097106933594,1
2023-06-02,180.7059783935547,179.84713745117188,1
2023-06-05,179.33782958984375,180.7059783935547,1
2023-06-06,178.9683380126953,179.33782958984375,1
2023-06-07,177.5802001953125,178.9683380126953,-1
2023-06-08,180.3264923095703,177.5802001953125,-1
2023-06-09,180.71597290039062,180.3264923095703,-1
2023-06-12,183.54214477539062,180.71597290039062,1
2023-06-13,183.0627899169922,183.54214477539062,1
2023-06-14,183.70193481445312,183.0627899169922,1
2023-06-15,185.7591552734375,183.70193481445312,1
2023-06-16,184.67062377929688,185.7591552734375,1
2023-06-20,184.760498046875,184.67062377929688,1
2023-06-21,183.71192932128906,184.760498046875,1
2023-06-22,186.74781799316406,183.71192932128906,-1
2023-06-23,186.42823791503906,186.74781799316406,1
2023-06-26,185.02015686035156,186.42823791503906,-1
2023-06-27,187.80638122558594,185.02015686035156,-1
2023-06-28,188.99478149414062,187.80638122558594,-1
2023-06-29,189.33432006835938,188.99478149414062,1
2023-06-30,193.7084197998047,189.33432006835938,1
2023-07-03,192.20046997070312,193.7084197998047,1
2023-07-05,191.0719757080078,192.20046997070312,1
2023-07-06,191.55133056640625,191.0719757080078,-1
2023-07-07,190.4228515625,191.55133056640625,-1
2023-07-10,188.35565185546875,190.4228515625,-1
2023-07-11,187.8263702392578,188.35565185546875,-1
2023-07-12,189.5140838623047,187.8263702392578,-1
2023-07-13,190.2830352783203,189.5140838623047,-1
2023-07-14,190.43284606933594,190.2830352783203,1
2023-07-17,193.7283935546875,190.43284606933594,1
2023-07-18,193.46873474121094,193.7283935546875,1
2023-07-19,194.83689880371094,193.46873474121094,1
2023-07-20,192.8695526123047,194.83689880371094,1
2023-07-21,191.68116760253906,192.8695526123047,-1
2023-07-24,192.4900665283203,191.68116760253906,-1
2023-07-25,193.35888671875,192.4900665283203,-1
2023-07-26,194.23770141601562,193.35888671875,1
2023-07-27,192.9594268798828,194.23770141601562,1
2023-07-28,195.56591796875,192.9594268798828,1
2023-07-31,196.18507385253906,195.56591796875,1
2023-08-01,195.34620666503906,196.18507385253906,1
2023-08-02,192.32029724121094,195.34620666503906,1
2023-08-03,190.91220092773438,192.32029724121094,-1
2023-08-04,181.7445831298828,190.91220092773438,-1
2023-08-07,178.6088104248047,181.7445831298828,-1
2023-08-08,179.55752563476562,178.6088104248047,-1
2023-08-09,177.94970703125,179.55752563476562,-1
2023-08-10,177.72999572753906,177.94970703125,-1
2023-08-11,177.7899932861328,177.72999572753906,-1
2023-08-14,179.4600067138672,177.7899932861328,-1
2023-08-15,177.4499969482422,179.4600067138672,1
2023-08-16,176.57000732421875,177.4499969482422,1
2023-08-17,174.0,176.57000732421875,-1
2023-08-18,174.49000549316406,174.0,-1
2023-08-21,175.83999633789062,174.49000549316406,-1
2023-08-22,177.22999572753906,175.83999633789062,1
2023-08-23,181.1199951171875,177.22999572753906,1
2023-08-24,176.3800048828125,181.1199951171875,1
2023-08-25,178.61000061035156,176.3800048828125,1
2023-08-28,180.19000244140625,178.61000061035156,1
2023-08-29,184.1199951171875,180.19000244140625,1
2023-08-30,187.64999389648438,184.1199951171875,1
2023-08-31,187.8699951171875,187.64999389648438,1
2023-09-01,189.4600067138672,187.8699951171875,1
2023-09-05,189.6999969482422,189.4600067138672,1
2023-09-06,182.91000366210938,189.6999969482422,1
2023-09-07,177.55999755859375,182.91000366210938,1
2023-09-08,178.17999267578125,177.55999755859375,-1
2023-09-11,179.36000061035156,178.17999267578125,-1
2023-09-12,176.3000030517578,179.36000061035156,1
2023-09-13,174.2100067138672,176.3000030517578,1
2023-09-14,175.74000549316406,174.2100067138672,-1
2023-09-15,175.00999450683594,175.74000549316406,-1
2023-09-18,177.97000122070312,175.00999450683594,-1
2023-09-19,179.07000732421875,177.97000122070312,1
2023-09-20,175.49000549316406,179.07000732421875,1
2023-09-21,173.92999267578125,175.49000549316406,1
2023-09-22,174.7899932861328,173.92999267578125,-1
2023-09-25,176.0800018310547,174.7899932861328,-1
