WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,LITHOLOGY_CLASS,LITHOLOGY_CLASS_CONFIDENCE
25/2-7,1402.5060006,479887.75,6641113.5,-1377.483887,HORDALAND GP.,Vaale Fm.,18.478130341,1.4331666231,1.4331666231,1.5500967503,2.0273764133,51.788803101,0.0,0.0,2.8030240536,139.97241211,43.607460022,17.5,3.6943941116,0.0,0.0,0.012725804,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1402.6580006,479887.75,6641113.5,-1377.635864,HORDALAND GP.,Vaale Fm.,18.693244934,1.4011096954,1.4011096954,1.5627682209,2.0539178848,49.480136871,0.0,0.0,3.0514070988,140.6652832,43.619258881,17.5,3.694067955,0.0,0.0,0.0090274429,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1403.8740006,479887.75,6641113.5,-1378.851929,HORDALAND GP.,Vaale Fm.,18.704097748,1.3901050091,1.3901050091,1.586098671,2.0024123192,53.676345825,0.0,0.0,2.6374387741,139.53598022,43.667869568,17.5,5.4677734375,0.0,0.0,0.0068625896,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1404.7860006,479887.75,6641113.5,-1379.763916,HORDALAND GP.,Vaale Fm.,18.51351738,1.3850768805,1.3850768805,1.4445322752,2.0083167553,58.249641418,0.0,0.0,2.6181027889,133.22662354,44.074169159,17.5,7.1089744568,0.0,0.0,0.0066338172,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1405.5460006,479887.75,6641113.5,-1380.523926,HORDALAND GP.,Vaale Fm.,18.548236847,1.3163235188,1.3163235188,1.4675699472,2.0450000763,54.017932892,0.0,0.0,2.7304785252,135.81137085,43.558036804,17.5,7.0742163658,0.0,0.0,0.0120000001,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1406.4580006,479887.75,6641113.5,-1381.435913,HORDALAND GP.,Vaale Fm.,18.456590652,1.3280500174,1.3280500174,1.4897682667,1.9752879143,52.04416275,0.0,0.0,2.6786255836,131.37298584,44.097309113,17.5,4.7402281761,0.0,0.0,0.0051199556,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1410.5620006,479887.75,6641113.5,-1385.539917,HORDALAND GP.,Vaale Fm.,18.437953949,1.2846632004,1.2846632004,1.4590171576,2.0115346909,48.68328476,0.0,0.0,2.3549566269,136.0849762,44.101474762,17.5,4.738214016,0.0,0.0,-0.004093095,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1411.1700006,479887.75,6641113.5,-1386.147949,HORDALAND GP.,Vaale Fm.,18.606369019,1.6981981993,1.6981981993,1.693179369,2.009086132,51.681919098,0.0,0.0,2.8462703228,128.21435547,43.916744232,17.5,4.5323386192,0.0,0.0,0.0063710697,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1412.2340006,479887.75,6641113.5,-1387.211914,HORDALAND GP.,Vaale Fm.,18.959348679,1.3515378237,1.3515378237,1.5256918669,1.9806954861,54.423538208,0.0,0.0,2.3986592293,134.6842041,43.61738205,17.5,4.1338858604,0.0,0.0,-0.001923886,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1413.6020006,479887.75,6641113.5,-1388.579956,HORDALAND GP.,Vaale Fm.,18.353263855,1.4314221144,1.4314221144,1.5482008457,2.0007967949,51.411449432,0.0,0.0,2.3108723164,133.3742981,44.548053741,17.5,3.3336596489,0.0,0.0,-0.000701175,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1419.8340006,479887.75,6641113.5,-1394.81189,HORDALAND GP.,Vaale Fm.,18.633615494,1.3017047644,1.3017047644,1.403537035,1.9796943665,45.78899765,0.0,0.0,3.1414954662,136.88511658,44.289649963,17.5,3.2605319023,0.0,0.0,0.0024508159,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1421.3540006,479887.75,6641113.5,-1396.331909,HORDALAND GP.,Vaale Fm.,19.382570267,1.1643577814,1.1643577814,1.2477654219,1.9773004055,55.561168671,0.0,0.0,2.8781502247,142.01286316,43.596195221,17.5,7.8809380531,0.0,0.0,-0.002067221,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1424.0900006,479887.75,6641113.5,-1399.067871,HORDALAND GP.,Vaale Fm.,18.617311478,1.2918670177,1.2918670177,1.6440398693,1.9943350554,49.668746948,0.0,0.0,3.2444803715,133.53370667,44.047176361,17.5,4.1557335854,0.0,0.0,0.0049655763,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1424.3940006,479887.75,6641113.5,-1399.371948,HORDALAND GP.,Vaale Fm.,18.803787231,1.2764261961,1.2764261961,1.4387074709,1.9575777054,50.027492523,0.0,0.0,3.023786068,138.63494873,43.617408752,17.5,4.2647123337,0.0,0.0,-0.003855574,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1427.8900006,479887.75,6641113.5,-1402.86792,HORDALAND GP.,Vaale Fm.,18.433431625,1.0046038628,1.0046038628,1.1808173656,1.93653512,55.967376709,0.0,0.0,3.1891233921,151.34420776,45.013210297,17.5,3.8485701084,0.0,0.0,-0.003808706,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1428.4980006,479887.75,6641113.5,-1403.475952,HORDALAND GP.,Vaale Fm.,18.494289398,1.0950506926,1.0950506926,1.1253577471,1.9260668755,50.790031433,0.0,0.0,2.8423984051,145.42350769,44.365154266,17.5,3.0446679592,0.0,0.0,-0.002858755,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1429.4100006,479887.75,6641113.5,-1404.387939,HORDALAND GP.,Vaale Fm.,18.385475159,1.0798791647,1.0798791647,1.1901208162,1.9436274767,54.922100067,0.0,0.0,2.8431940079,147.75308228,43.424602509,17.5,3.2297799587,0.0,0.0,0.001117554,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1430.4740006,479887.75,6641113.5,-1405.451904,HORDALAND GP.,Vaale Fm.,18.709255219,1.0785672665,1.0785672665,1.2038655281,1.9470449686,51.994129181,0.0,0.0,3.0207533836,146.75683594,44.547237396,17.5,3.226377964,0.0,0.0,0.0003910152,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1430.6260006,479887.75,6641113.5,-1405.603882,HORDALAND GP.,Vaale Fm.,18.674507141,1.0727618933,1.0727618933,1.2142653465,1.952637434,53.691059113,0.0,0.0,3.0166409016,147.11872864,44.617782593,17.5,3.2259700298,0.0,0.0,0.0006062426,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1431.3860006,479887.75,6641113.5,-1406.363892,HORDALAND GP.,Vaale Fm.,18.703718185,1.2272818089,1.2272818089,1.3233982325,1.9765269756,42.745319366,0.0,0.0,2.9441478252,141.6762085,44.668998718,17.5,2.9627735615,0.0,0.0,0.0032198951,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1434.4260006,479887.75,6641113.5,-1409.403931,HORDALAND GP.,Vaale Fm.,18.361301422,1.0671458244,1.0671458244,1.3662729263,2.0108139515,60.261306763,0.0,0.0,2.9585371017,137.82585144,44.09287262,17.5,2.637784481,0.0,0.0,0.0040814052,0.1425934285,0.0,0.0,0.0,Limestone,1
25/2-7,1438.5300006,479887.75,6641113.5,-1413.507935,HORDALAND GP.,Vaale Fm.,18.218999863,0.6772829294,0.6772829294,0.7924689651,2.0829396248,31.8914814,0.0,0.0,2.703597784,141.300354,40.016376495,17.5,1.2701100111,0.0,0.0,-0.018939575,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1439.2900006,479887.75,6641113.5,-1414.267944,HORDALAND GP.,Vaale Fm.,18.218999863,0.6779113412,0.6779113412,0.7969999909,2.0758259296,29.385784149,0.0,0.0,2.6974439621,142.01733398,38.211082458,17.5,5.225871563,0.0,0.0,-0.018174086,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1440.6580006,479887.75,6641113.5,-1415.635864,HORDALAND GP.,Vaale Fm.,18.218999863,0.6902964711,0.6902964711,0.8090000153,2.084536314,30.80361557,0.0,0.0,2.6992998123,141.16778564,39.730998993,17.5,5.2416677475,0.0,0.0,-0.015896689,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1441.2660006,479887.75,6641113.5,-1416.243896,HORDALAND GP.,Vaale Fm.,18.218999863,0.6855784655,0.6855784655,0.8098430634,2.0725340843,29.45256424,0.0,0.0,2.7563967705,141.27593994,39.415241241,17.5,2.4945697784,0.0,0.0,-0.020888314,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1442.7860006,479887.75,6641113.5,-1417.763916,HORDALAND GP.,Vaale Fm.,18.218999863,0.7041863203,0.7041863203,0.8220000267,2.0995662212,26.115829468,0.0,0.0,2.8876852989,139.75802612,39.224517822,17.5,2.2216279507,0.0,0.0,-0.021018747,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1442.9380006,479887.75,6641113.5,-1417.915894,HORDALAND GP.,Vaale Fm.,18.218999863,0.7075707912,0.7075707912,0.8223927021,2.1038193703,26.361474991,0.0,0.0,2.9319624901,139.64599609,39.27456665,17.5,2.2212240696,0.0,0.0,-0.017606489,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1443.5460006,479887.75,6641113.5,-1418.523926,HORDALAND GP.,Vaale Fm.,18.209125519,0.719179213,0.719179213,0.8267641664,2.1012341976,27.36520195,0.0,0.0,2.8499982357,139.51956177,39.075874329,17.5,2.2192080021,0.0,0.0,-0.018617118,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1445.8260006,479887.75,6641114.0,-1420.803955,HORDALAND GP.,Vaale Fm.,18.218999863,0.7046016455,0.7046016455,0.8340278864,2.0899999142,24.76146698,0.0,0.0,2.6914539337,140.2419281,39.742828369,17.5,3.1770701408,0.0,0.0,-0.016343953,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1447.1940006,479887.75,6641114.0,-1422.171875,HORDALAND GP.,Vaale Fm.,18.213880539,0.7029573321,0.7029573321,0.8363617659,2.0886397362,24.65855217,0.0,0.0,2.59425354,139.52880859,39.537437439,17.5,3.2798240185,0.0,0.0,-0.018680084,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1448.5620006,479887.75,6641114.0,-1423.539917,HORDALAND GP.,Vaale Fm.,18.187999725,0.7135907412,0.7135907412,0.8432953358,2.0871856213,23.411207199,0.0,0.0,2.6966571808,138.35914612,39.642917633,17.5,3.3022758961,0.0,0.0,-0.017110795,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1448.8660006,479887.75,6641114.0,-1423.843872,HORDALAND GP.,Vaale Fm.,18.192365646,0.7177097201,0.7177097201,0.84799999,2.0945823193,24.291576385,0.0,0.0,2.7207422256,138.32850647,39.51014328,17.5,3.3012678623,0.0,0.0,-0.014455437,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1449.0180006,479887.75,6641114.0,-1423.99585,HORDALAND GP.,Vaale Fm.,18.198669434,0.7149854302,0.7149854302,0.84799999,2.0959999561,26.292766571,0.0,0.0,2.7425708771,138.22865295,40.021976471,17.5,3.2573564053,0.0,0.0,-0.017422801,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1449.4740006,479887.75,6641114.0,-1424.451904,HORDALAND GP.,Vaale Fm.,18.187999725,0.7058389783,0.7058389783,0.8444406986,2.0954391956,27.246353149,0.0,0.0,2.7981567383,137.86427307,39.661083221,17.5,2.7898519039,0.0,0.0,-0.011121836,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1450.0820006,479887.75,6641114.0,-1425.059937,HORDALAND GP.,Vaale Fm.,18.187999725,0.7122690678,0.7122690678,0.8410000205,2.0945408344,29.014825821,0.0,0.0,2.8353421688,137.26124573,39.907482147,17.5,2.7880539894,0.0,0.0,-0.014540832,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1450.3860006,479887.75,6641114.0,-1425.363892,HORDALAND GP.,Vaale Fm.,18.191976547,0.7134725451,0.7134725451,0.8414725661,2.0924093723,25.550252914,0.0,0.0,2.91395998,137.26127625,40.022140503,17.5,2.7870419025,0.0,0.0,-0.018795317,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1452.5140006,479887.75,6641114.0,-1427.491943,HORDALAND GP.,Vaale Fm.,18.187999725,0.706908524,0.706908524,0.8504542708,2.0958249569,23.43891716,0.0,0.0,3.0395395756,138.43988037,39.958824158,17.5,5.5288681984,0.0,0.0,-0.011087523,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1452.6660006,479887.75,6641114.0,-1427.643921,HORDALAND GP.,Vaale Fm.,18.187999725,0.7131396532,0.7131396532,0.852448523,2.1006457806,23.422397614,0.0,0.0,3.1012897491,138.24909973,39.647918701,17.5,5.5598678589,0.0,0.0,-0.008677047,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1455.2500006,479887.75,6641114.0,-1430.227783,HORDALAND GP.,Vaale Fm.,18.218999863,0.7171801329,0.7171801329,0.8488198519,2.0920000076,27.000320435,0.0,0.0,3.1473181248,137.26835632,39.370246887,17.5,6.393699646,0.0,0.0,-0.016638104,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1456.6180006,479887.75,6641114.0,-1431.595825,HORDALAND GP.,Vaale Fm.,18.218999863,0.7194679379,0.7194679379,0.8581559658,2.0836851597,24.539455414,0.0,0.0,2.9578831196,137.60404968,39.071838379,17.5,7.7045640945,0.0,0.0,-0.022,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1457.3780006,479887.75,6641114.0,-1432.355835,HORDALAND GP.,Vaale Fm.,18.218999863,0.7080000043,0.7080000043,0.8527138233,2.0782878399,33.010345459,0.0,0.0,3.0137951374,137.71601868,39.472126007,17.5,1.4627220631,0.0,0.0,-0.022,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1458.5940006,479887.75,6641114.0,-1433.571777,HORDALAND GP.,Vaale Fm.,18.218999863,0.71197474,0.71197474,0.8418781757,2.0862467289,24.154088974,0.0,0.0,2.8398406506,137.8637085,39.950000763,17.5,1.5143059492,0.0,0.0,-0.024629977,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1459.3540006,479887.75,6641114.0,-1434.331787,HORDALAND GP.,Vaale Fm.,18.218999863,0.6945610046,0.6945610046,0.8348902464,2.0697803497,23.654354095,0.0,0.0,2.9686555862,138.16195679,40.200000763,17.5,2.102946043,0.0,0.0,-0.003329262,0.1425934285,0.0,0.0,0.0,Sandstone,1
25/2-7,1459.9620006,479887.71875,6641114.0,-1434.939819,HORDALAND GP.,Vaale Fm.,18.218999863,0.6903964877,0.6903964877,0.8360991478,2.0727930069,25.780065536,0.0,0.0,2.8703820705,138.45507813,38.80022049,17.5,2.0483381748,0.0,0.0,-0.017603496,0.1433362514,0.0,0.0,0.0,Sandstone,1
25/2-7,1463.1540006,479887.71875,6641114.0,-1438.131714,HORDALAND GP.,Vaale Fm.,18.234710693,0.7031779885,0.7031779885,0.8361334801,2.089910984,29.472326279,0.0,0.0,2.876650095,139.20903015,38.874065399,17.5,1.6142460108,0.0,0.0,-0.007133482,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1463.3060006,479887.71875,6641114.0,-1438.283691,HORDALAND GP.,Vaale Fm.,18.25,0.7067926526,0.7067926526,0.8390414715,2.0880000591,27.155721664,0.0,0.0,2.8660826683,139.17088318,39.272369385,17.5,1.6140819788,0.0,0.0,-0.010248831,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1464.2180006,479887.71875,6641114.0,-1439.195679,HORDALAND GP.,Vaale Fm.,18.25,0.7049744725,0.7049744725,0.8419489264,2.0699489117,24.587724686,0.0,0.0,2.3658409119,139.6506958,40.17219162,17.5,1.2907819748,0.0,0.0,-0.02197447,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1465.2820006,479887.71875,6641114.0,-1440.259644,HORDALAND GP.,Vaale Fm.,18.281000137,0.69599998,0.69599998,0.8340146542,2.0739412308,29.480983734,0.0,0.0,2.3763074875,139.96524048,39.545829773,17.5,1.3427180052,0.0,0.0,-0.019036654,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1465.5860006,479887.71875,6641114.0,-1440.563721,HORDALAND GP.,Vaale Fm.,18.281000137,0.6999999881,0.6999999881,0.8359959722,2.0699877739,25.15448761,0.0,0.0,2.4297616482,139.56800842,39.668304443,17.5,1.3422139883,0.0,0.0,-0.019002017,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1466.0420006,479887.71875,6641114.0,-1441.019653,HORDALAND GP.,Vaale Fm.,18.281000137,0.6970278025,0.6970278025,0.8340110779,2.0639998913,23.486776352,0.0,0.0,2.4151556492,140.99476624,38.981693268,17.5,1.5838739872,0.0,0.0,-0.018994445,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1466.8020006,479887.71875,6641114.0,-1441.779663,HORDALAND GP.,Vaale Fm.,18.281000137,0.7078893781,0.7078893781,0.829018414,2.0781106949,26.789733887,0.0,0.0,2.2983679771,141.15731812,39.950000763,17.5,1.8228960037,0.0,0.0,-0.017981561,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1469.2340006,479887.71875,6641114.0,-1444.21167,HORDALAND GP.,Vaale Fm.,18.281000137,0.7050608993,0.7050608993,0.8320609331,2.0778782368,28.257230759,0.0,0.0,2.2970504761,142.39047241,39.354110718,17.5,2.2478659153,0.0,0.0,-0.021121804,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1472.8820006,479887.71875,6641114.0,-1447.859619,HORDALAND GP.,Vaale Fm.,18.281000137,0.7075047493,0.7075047493,0.8360000253,2.0750157833,26.555690765,0.0,0.0,2.2655866146,143.93136597,39.544136047,17.5,2.4833359718,0.0,0.0,-0.025369057,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1474.2500006,479887.71875,6641114.0,-1449.227661,HORDALAND GP.,Vaale Fm.,18.281000137,0.7105576992,0.7105576992,0.8352948427,2.0859999657,24.599348068,0.0,0.0,2.3118362427,142.51017761,39.387001038,17.5,4.4918498993,0.0,0.0,-0.020146513,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1476.5300006,479887.71875,6641114.0,-1451.50769,HORDALAND GP.,Vaale Fm.,18.281000137,0.7620655894,0.7620655894,0.8750655651,2.124628067,25.520370483,0.0,0.0,2.4460935593,145.36540222,40.241298676,17.5,3.2280700207,0.0,0.0,-0.019628126,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1478.2020006,479887.71875,6641114.0,-1453.179688,HORDALAND GP.,Vaale Fm.,18.435314178,0.844175756,0.844175756,1.0364114046,1.9751346111,47.891506195,0.0,0.0,2.9273641109,151.1804657,43.544586182,17.5,2.2333981991,0.0,0.0,0.0073557785,0.1437916905,0.0,0.0,0.0,Sandstone,1
25/2-7,1478.6580006,479887.71875,6641114.0,-1453.63562,HORDALAND GP.,Vaale Fm.,18.593999863,0.9277457595,0.9277457595,1.0871936083,1.9500023127,49.17880249,0.0,0.0,2.749096632,145.38566589,43.835525513,17.5,2.2327418327,0.0,0.0,0.0062224832,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1482.7620006,479887.71875,6641114.0,-1457.739624,HORDALAND GP.,Vaale Fm.,18.505897522,1.2065440416,1.2065440416,1.3569289446,1.92900002,48.213878632,0.0,0.0,2.6467664242,150.82963562,44.550979614,17.5,2.9768140316,0.0,0.0,-0.004293588,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1483.2180006,479887.71875,6641114.0,-1458.195679,HORDALAND GP.,Vaale Fm.,18.648508072,1.1963956356,1.1963956356,1.3406482935,1.9236027002,52.458343506,0.0,0.0,2.6738219261,148.58580017,43.778141022,17.5,8.3031816483,0.0,0.0,-0.004,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1488.9940006,479887.71875,6641114.0,-1463.97168,HORDALAND GP.,Vaale Fm.,18.44342041,1.1830654144,1.1830654144,1.3490408659,1.9463950396,45.091049194,0.0,0.0,2.7125680447,151.60690308,44.8462677,17.5,8.8015060425,0.0,0.0,0.0136049548,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1489.1460006,479887.71875,6641114.0,-1464.123657,HORDALAND GP.,Vaale Fm.,18.344591141,1.2018356323,1.2018356323,1.2562432289,1.9569427967,43.790840149,0.0,0.0,2.5960583687,149.83644104,44.754272461,17.5,8.8012075424,0.0,0.0,0.0125961835,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1489.6020006,479887.71875,6641114.0,-1464.579712,HORDALAND GP.,Vaale Fm.,18.896448135,1.101554513,1.101554513,1.1454607248,1.9600000381,42.686870575,0.0,0.0,2.3205411434,148.91958618,44.39056015,17.5,8.8000955582,0.0,0.0,5.92914e-05,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1490.2100006,479887.71875,6641114.0,-1465.187622,HORDALAND GP.,Vaale Fm.,18.871620178,1.236566186,1.236566186,1.2491482496,1.9840426445,44.779224396,0.0,0.0,2.2792036533,143.24046326,44.487773895,17.5,8.7258691788,0.0,0.0,-0.00488761,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1491.2740006,479887.71875,6641114.0,-1466.251709,HORDALAND GP.,Vaale Fm.,18.793628693,1.1674181223,1.1674181223,1.4038126469,2.0144746304,51.052307129,0.0,0.0,2.6908669472,137.9069519,44.574150085,17.5,9.9643783569,0.0,0.0,-0.001678014,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1492.3380006,479887.71875,6641114.0,-1467.315674,HORDALAND GP.,Vaale Fm.,18.719762802,1.0916793346,1.0916793346,1.1765202284,2.0003564358,54.80324173,0.0,0.0,2.7373819351,148.43595886,44.732738495,17.5,3.443985939,0.0,0.0,0.0068670744,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1495.5300006,479887.71875,6641114.0,-1470.50769,HORDALAND GP.,Vaale Fm.,18.93022728,1.224506855,1.224506855,1.300722599,2.0019431114,47.272041321,0.0,0.0,2.554495573,137.92478943,44.399101257,17.5,5.57543993,0.0,0.0,-0.001457402,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1496.1380006,479887.71875,6641114.0,-1471.115723,HORDALAND GP.,Vaale Fm.,19.077730179,1.3174875975,1.3174875975,1.3790132999,2.0477519035,52.515666962,0.0,0.0,2.5809824467,136.67095947,45.201187134,17.5,5.2683157921,0.0,0.0,0.0062766285,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1496.5940006,479887.71875,6641114.0,-1471.571655,HORDALAND GP.,Vaale Fm.,19.192440033,1.3651303053,1.3651303053,1.3896722794,2.0688607693,46.751304626,0.0,0.0,2.6433646679,135.89659119,45.357406616,17.5,5.2812180519,0.0,0.0,0.0082624806,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1497.5060006,479887.71875,6641114.0,-1472.483643,HORDALAND GP.,Vaale Fm.,19.477010727,1.1784143448,1.1784143448,1.3113512993,2.1134877205,48.949329376,0.0,0.0,2.8836886883,138.9405365,44.861629486,17.5,1.7198820114,0.0,0.0,-0.005934817,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1500.0900006,479887.71875,6641114.0,-1475.067627,HORDALAND GP.,Vaale Fm.,19.71323204,1.3189383745,1.3189383745,1.4175630808,2.0619182587,50.57674408,0.0,0.0,2.4876701832,133.99545288,45.303863525,17.5,0.0,0.0,0.0,0.0032556287,0.1437916905,0.0,0.0,0.0,Shale,1
25/2-7,1505.1060006,479887.71875,6641114.0,-1480.083618,HORDALAND GP.,Vaale Fm.,19.343999863,1.4292098284,1.4292098284,1.6037700176,2.1146683693,49.690410614,0.0,0.0,2.9730036259,133.87815857,44.436309814,17.5,7.3315000534,0.0,0.0,0.0041151219,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1505.4100006,479887.71875,6641114.0,-1480.387695,HORDALAND GP.,Vaale Fm.,19.227279663,1.4439435005,1.4439435005,1.7303138971,2.2247498035,44.161800385,0.0,0.0,2.7384359837,131.31590271,44.468997955,17.5,7.385989666,0.0,0.0,0.0013695357,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1507.3860006,479887.71875,6641114.0,-1482.363647,HORDALAND GP.,Vaale Fm.,19.233999252,1.3194116354,1.3194116354,1.3035241365,2.0469355583,55.313854218,0.0,0.0,2.4160585403,139.1144104,44.754554749,17.5,8.4097003937,0.0,0.0,0.0092489477,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1507.9940006,479887.71875,6641114.0,-1482.97168,HORDALAND GP.,Vaale Fm.,19.198671341,1.2638409138,1.2638409138,1.2731927633,2.0628936291,51.391544342,0.0,0.0,2.3136234283,137.02540588,44.902046204,17.5,13.365161896,0.0,0.0,0.0098114964,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1508.1460006,479887.71875,6641114.0,-1483.123657,HORDALAND GP.,Vaale Fm.,19.166122437,1.3032051325,1.3032051325,1.2734017372,2.0669293404,47.906467438,0.0,0.0,2.282733202,135.80499268,44.789283752,17.5,13.325547218,0.0,0.0,0.0120000001,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1508.6020006,479887.71875,6641114.0,-1483.57959,HORDALAND GP.,Vaale Fm.,19.121213913,1.3165956736,1.3165956736,1.3145544529,2.0424802303,51.018157959,0.0,0.0,2.4025652409,135.45375061,44.419384003,17.5,13.260100365,0.0,0.0,0.0020000001,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1508.9060006,479887.71875,6641114.0,-1483.883545,HORDALAND GP.,Vaale Fm.,19.156784058,1.258133173,1.258133173,1.3106708527,2.0334727764,53.934345245,0.0,0.0,2.4809126854,136.64306641,44.310443878,17.5,12.752144814,0.0,0.0,0.0047454308,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1509.8180006,479887.71875,6641114.0,-1484.795532,HORDALAND GP.,Vaale Fm.,19.191581726,1.1607187986,1.1607187986,1.1945244074,2.0332989693,57.624404907,0.0,0.0,2.5013699532,139.6522522,45.107269287,17.5,11.308786392,0.0,0.0,0.0041941549,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1509.9700006,479887.71875,6641114.0,-1484.94751,HORDALAND GP.,Vaale Fm.,19.202999115,1.148644805,1.148644805,1.192999959,2.0493638515,55.395915985,0.0,0.0,2.4698739052,139.53935242,45.008476257,17.5,8.0123167038,0.0,0.0,0.0084727705,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1513.4660006,479887.71875,6641114.0,-1488.443481,HORDALAND GP.,Vaale Fm.,18.821266174,1.141874671,1.141874671,1.1826500893,2.0507586002,47.639732361,0.0,0.0,2.3351986408,135.46130371,45.172065735,17.5,9.2721996307,0.0,0.0,0.008824137,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1513.9220006,479887.71875,6641114.0,-1488.899536,HORDALAND GP.,Vaale Fm.,19.111244202,1.2498351336,1.2498351336,1.2238339186,2.0696816444,55.770576477,0.0,0.0,2.3172960281,134.69993591,45.085670471,17.5,8.5778675079,0.0,0.0,0.0075044734,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1514.3780006,479887.71875,6641114.0,-1489.355591,HORDALAND GP.,Vaale Fm.,18.922000885,1.3370440006,1.3370440006,1.2615911961,2.0747206211,42.78106308,0.0,0.0,2.5103838444,133.97390747,45.409435272,17.5,8.5174999237,0.0,0.0,0.0042003966,0.1425934285,0.0,0.0,0.0,Shale,1
